"talent","attractiveness","fame","is_famous"
1.189,-0.619,-0.24,0
-1.886,0.286,-4.299,0
0.506,-1.353,-0.706,0
1.006,-0.569,-0.431,0
-0.024,-0.091,0.45,0
-0.451,0.668,0.311,0
-1.321,-1.125,-4.777,0
-0.658,-0.943,-1.293,0
1.007,0.963,5.016,1
-0.485,-0.966,-3.298,0
-0.13,0.18,-0.675,0
0.881,-0.309,0.158,0
-0.554,-2.029,-7.138,0
0.16,0.378,-0.4,0
-1.241,1.008,1.617,0
0.008,0.079,-1.589,0
-2.09,-0.392,-5.639,0
-1.754,0.671,-2.616,0
0.78,-0.064,2.84,1
0.872,-0.671,-0.987,0
1.573,-0.355,1.861,0
-0.078,1.395,2.808,1
0.74,1.103,4.822,1
0.061,-0.751,-2.675,0
-0.037,0.973,0.693,0
-0.94,0.297,-1.883,0
-0.387,-0.426,-2.25,0
0.729,0.383,1.59,0
0.844,-3.186,-5.809,0
-0.765,0.057,-1.229,0
0.379,-0.596,-0.999,0
0.325,1.133,3.417,1
-0.47,0.506,0.682,0
0.457,1.405,5.066,1
-2.808,1.655,-3.209,0
0.55,-2.229,-5.151,0
1.068,-0.768,0.981,0
-1.24,-0.416,-3.54,0
2.388,-1.297,-0.4,0
-1.118,-0.48,-4.878,0
-1.436,-0.662,-5.086,0
1.846,-1.314,0.774,0
-0.272,-0.306,-0.414,0
-0.184,-0.717,-3.582,0
1.851,-0.386,1.692,0
-2.095,-0.265,-3.127,0
-0.71,-0.465,-1.557,0
0.2,-0.659,-1.629,0
-1.332,-0.935,-4.345,0
-0.582,1.417,1.039,0
-1.636,0.622,-2.543,0
-0.334,0.506,-0.175,0
-1.323,0.736,0.076,0
0.337,0.859,2.963,1
-0.216,1.702,3.094,1
-0.796,0.077,-0.714,0
1.454,-0.157,3.197,1
-0.838,-0.447,-1.099,0
-0.006,1.602,1.698,0
-1.328,0.881,-0.618,0
1.138,0.181,2.372,0
0.268,-1.312,-0.905,0
0.093,0.784,3.235,1
-0.702,-1.308,-2.753,0
1.736,-0.151,3.659,1
-0.33,0.698,-0.014,0
0.881,-0.402,0.173,0
-0.16,0.577,-0.098,0
0.327,-0.817,-1.914,0
0.335,0.169,1.365,0
0.529,-0.884,-1.92,0
0.548,0.057,2.291,0
0.727,1.029,5.199,1
-0.541,-0.432,-0.825,0
-1.604,0.155,-2.739,0
0.69,-0.835,-0.861,0
0.793,-1.164,-1.001,0
0.002,1.045,1.788,0
0.054,0.963,2.383,0
0.037,0.616,1.778,0
1.079,-0.939,-1.246,0
0.423,0.909,2.062,0
-0.974,0.728,-1.81,0
0.05,-0.597,0.131,0
-0.4,-0.029,0.718,0
-0.535,0.635,-0.083,0
-0.435,-1.126,-2.732,0
0.292,-0.48,-1.979,0
0.673,-1.747,-2.273,0
-1.105,-1.243,-3.598,0
-0.697,0.081,-1.768,0
0.475,-0.28,1.337,0
0.576,-1.584,-1.957,0
0.193,0.213,2.765,1
-1.294,0.038,-3.382,0
-0.218,0.281,-1.054,0
0.097,-0.377,-1.621,0
-1.668,-0.116,-5.446,0
-0.838,-1.682,-5.418,0
0.251,-0.968,-0.644,0
0.195,-0.1,0.344,0
-0.35,-0.096,-2.185,0
-1.167,1.528,0.725,0
-0.177,0.144,-0.258,0
-0.665,-0.149,-0.91,0
-1.045,0.396,-1.251,0
-1.309,-0.542,-2.512,0
-1.318,-0.393,-4.286,0
2.728,-1.142,4.023,1
-1.085,0.458,-0.613,0
-1.735,1.222,0.43,0
0.728,0.681,2.705,1
-0.372,-2.161,-3.298,0
0.308,-1.415,-3.824,0
0.147,-0.833,-1.278,0
1.213,1.262,5.253,1
1.463,1.51,4.935,1
0.661,-0.175,1.444,0
0.01,0.133,0.954,0
-0.405,1.41,1.129,0
-1.148,-0.451,-2.461,0
0.497,0.099,0.901,0
-0.461,-1.414,-4.53,0
0.505,0.184,-0.1,0
-0.335,1.958,2.851,1
-0.537,-0.185,-3.273,0
0.048,-0.956,-1.475,0
-0.043,1.297,2.691,1
-1.577,0.364,-4.018,0
0.184,1.256,3.072,1
0.158,-0.408,-2.062,0
-0.438,0.032,-0.074,0
0.378,1.24,1.706,0
-0.607,1.014,1.815,0
-1.081,-1.638,-4.962,0
0.327,-0.036,2.074,0
-1.792,1.009,-1.113,0
0.711,-0.546,-0.272,0
1.234,-0.979,-0.264,0
-2.273,-1.486,-6.999,0
0.918,-1.07,1.499,0
1.036,-0.056,1.278,0
-0.839,0.517,-0.136,0
-0.713,-1.775,-4.936,0
-1.928,-0.645,-4.761,0
0.739,-1.408,-1.366,0
1.089,-0.138,1.514,0
0.542,0.557,3.898,1
0.863,-0.961,0.468,0
-0.212,-1.049,-1.895,0
-0.086,1.359,3.061,1
-0.831,-1.265,-3.29,0
0.955,-0.463,3.511,1
-1.452,0.496,-3.259,0
-0.122,0.053,0.452,0
0.217,-1.233,-0.813,0
-1.494,1.293,0.528,0
-1.169,-1.27,-4.077,0
-1.264,1.054,-0.581,0
0.451,0.401,1.54,0
1.615,-0.566,2.013,0
0.088,0.627,1.688,0
0.537,1.047,2.208,0
-1.092,0.797,-1.818,0
0.255,1.136,2.348,0
1.501,0.233,4.359,1
0.768,-1.322,-1.668,0
0.47,0.453,1.875,0
-0.667,0.498,-0.074,0
-0.413,2.009,4.776,1
-1.843,-1.959,-7.694,0
0.308,-2.599,-6.372,0
0.556,-0.587,0.113,0
-0.527,-0.637,-1.461,0
1.287,-0.2,-0.02,0
-1.364,-1.114,-4.662,0
-0.997,0.346,-0.64,0
1.025,0.976,3.215,1
-0.054,0.14,0.33,0
-0.011,1.168,2.57,0
0.287,0.039,1.093,0
1.749,0.759,3.881,1
0.745,1.048,3.765,1
-2.21,-0.026,-5.415,0
-1.235,-0.962,-4.625,0
0.321,0.781,0.725,0
-1.325,0.512,-0.877,0
0.082,-0.488,-0.511,0
2.12,0.904,6.581,1
0.031,-0.131,-0.241,0
0.428,0.213,2.243,0
-0.031,-1.199,-2.316,0
-0.936,2.703,4.224,1
0.851,-0.036,1.631,0
-0.987,0.405,-1.752,0
-0.23,-0.328,-1.837,0
-0.385,-0.84,-3.29,0
0.068,-0.066,1.08,0
-1.162,0.335,-2.308,0
0.7,-0.955,-0.517,0
0.418,1.812,5.968,1
-0.351,1.932,2.719,1
-0.612,-1.05,-3.87,0
-0.031,1,0.384,0
0.471,0.495,2.288,0
-1.828,2.116,1.778,0
-0.534,-1.064,-2.637,0
1.562,-0.524,1.955,0
-0.478,-0.575,-4.562,0
0.123,0.222,1.637,0
0.113,0.334,0.792,0
2.004,0.853,6.848,1
-1.304,1.125,-1.098,0
0.194,-0.769,-1.602,0
0.801,1.346,3.625,1
-0.796,-1.053,-3.893,0
0.739,1.457,4.889,1
-0.242,0.557,0.882,0
-2.118,-0.388,-4.512,0
0.18,2.108,3.935,1
0.524,0.257,2.756,1
-0.48,-0.032,-1.51,0
-1.496,-0.737,-5.791,0
0.858,1.455,3.685,1
0.343,0.658,1.279,0
0.145,0.979,2.6,0
0.392,0.008,0.903,0
1.035,0.043,2.654,1
-1.223,-1.107,-6.14,0
1.079,-0.312,0.877,0
-0.677,0.433,-1.579,0
1.218,0.18,1.754,0
-0.279,1.403,1.218,0
-1.572,-0.525,-5.179,0
0.911,0.543,2.946,1
-1.193,0.22,-1.827,0
-1.135,1.318,0.31,0
-0.506,1.57,0.353,0
-0.118,1.146,2.119,0
-0.953,0.678,1.691,0
1.184,0.035,4.532,1
-0.39,0.323,-1.652,0
1.506,0.964,5.451,1
0.349,-1.157,-2.593,0
0.232,-1.364,-1.84,0
1.311,-0.479,1.634,0
-0.874,1.395,1.304,0
0.685,0.828,3.932,1
0.105,-1.205,-2.721,0
-1.521,3.225,2.081,0
0.121,0.229,0.856,0
-0.287,0.58,1.803,0
1.045,0.39,3.359,1
0.574,0.164,3.776,1
-2.024,0.851,-3.555,0
-1.061,1.16,0.806,0
-0.409,0.448,0.559,0
1.098,0.339,1.914,0
1.276,0.038,1.281,0
0.64,1.111,3.101,1
-1.297,-0.084,-3.427,0
-0.27,-0.883,-4.237,0
-1.06,-1.148,-5.22,0
0.383,-0.294,0.555,0
0.841,-1.358,-1.021,0
1.867,0.305,3.973,1
-0.171,1.505,3.315,1
0.455,-1.409,-3.745,0
-1.148,-0.608,-1.533,0
-0.148,0.027,0.499,0
-0.879,2.89,3.656,1
-1.417,1.34,-0.246,0
0.294,-0.245,1.15,0
1.36,0.161,4.046,1
0.403,-0.692,0.259,0
-0.583,-0.265,-1.453,0
1.582,0.548,1.376,0
-0.181,1.46,1.673,0
-0.66,-1.53,-4.909,0
-0.821,0.924,0.998,0
-1.857,0.332,-3.046,0
1.453,0.366,3.837,1
0.637,-1.675,-1.698,0
-1.065,-0.885,-2.927,0
-0.462,0.662,0.114,0
0.449,-0.759,0.137,0
0.48,-1.11,-2.022,0
-1.691,0.958,-0.694,0
0.478,0.003,0.09,0
0.261,1.63,2.449,0
-3.201,-0.628,-8.156,0
-0.716,1.7,1.533,0
1.042,1.446,4.556,1
-1.717,1.042,-0.279,0
-1.103,1.279,-1.744,0
-0.439,0.478,0.338,0
1.35,0.42,3.548,1
-1.157,-0.234,-2.023,0
0.844,-0.436,0.721,0
-1.459,-0.081,-2.586,0
-0.444,1.555,3.742,1
-1.66,-0.864,-4.854,0
-0.261,-0.322,-0.312,0
-0.497,-0.466,-1.657,0
0.615,-0.375,0.146,0
0.54,1.449,5.452,1
0.26,0.788,-0.055,0
0.56,-0.529,0.722,0
1.555,-1.716,-1.933,0
-0.066,1.308,3.746,1
0.306,-0.189,0.142,0
0.394,1.093,1.318,0
0.709,-0.233,-0.546,0
0.194,0.975,-0.665,0
-1.737,0.656,-1.06,0
1.392,-0.508,-0.343,0
1.579,-2.104,0.221,0
0.616,-0.322,0.602,0
0.969,-0.846,0.984,0
-0.304,-0.214,0.889,0
0.918,-0.43,0.523,0
-0.59,-1.078,-1.607,0
-1.051,-0.858,-3.179,0
1.249,-0.474,1.962,0
-0.5,-0.957,-3.001,0
-2.149,0.705,-3.954,0
-0.17,-2.07,-3.19,0
-0.335,1.859,3.287,1
0.219,0.002,-0.612,0
0.808,-0.779,0.955,0
0.65,0.489,2.968,1
-1.041,-0.061,-0.086,0
0.735,-0.188,1.609,0
-1.187,-0.245,-2.496,0
-0.395,-0.401,-0.175,0
-0.461,-2.076,-6.192,0
0.103,1.444,2.876,1
0.821,-0.247,0.787,0
-1.363,-0.579,-3.62,0
-1.819,-0.354,-5.116,0
-0.336,0.622,0.014,0
0.318,1.403,3.406,1
-0.162,-0.393,-2.992,0
-0.703,-0.246,-2.507,0
0.356,-1.906,-5.776,0
-0.106,-3.254,-8.104,0
-0.328,0.903,-0.608,0
-0.275,0.129,0.096,0
0.409,-1.008,-1.783,0
-1.814,0.886,-1.25,0
-0.218,-1.115,-3.062,0
-0.739,0.241,-1.32,0
0.259,0.125,0.966,0
-1.097,0.657,-2.539,0
2.239,0.893,6.076,1
-0.055,-0.412,-0.735,0
0.528,0.094,0.571,0
-0.713,0.149,0.53,0
-0.822,-0.87,-2.527,0
0.366,0.838,2.666,1
0.208,1.22,2.246,0
2.16,-0.08,4.297,1
0.152,-1.649,-2.435,0
-0.219,-0.119,-2.072,0
0.499,-0.426,-0.775,0
-0.461,1.249,2.624,1
-0.828,1.082,-0.057,0
-0.539,1.062,2.519,0
-0.124,1.733,3.719,1
-0.093,0.567,1.417,0
-0.792,-0.434,-2.287,0
0.711,-0.167,-0.119,0
-1.745,1.133,-0.474,0
0.075,-0.134,-0.026,0
0.48,0.575,0.384,0
-0.486,0.565,0.865,0
-0.778,1.12,1.185,0
-0.099,-0.691,-3.713,0
-2.002,1.121,-1.513,0
0.708,-0.835,-0.033,0
0.129,1.822,3.329,1
-1.789,-0.578,-4.182,0
-1.937,1.441,-2.708,0
0.409,0.465,0.263,0
1.945,1.164,6.546,1
-0.083,1.954,3.69,1
-0.654,-0.578,-2.46,0
2.795,0.175,6.071,1
1.448,1.072,4.929,1
-1.545,1.639,0.061,0
-2.445,1.049,-3.039,0
1.389,1.994,6.178,1
0.968,-1.56,-1.346,0
0.96,0.825,3.212,1
1.274,0.976,3.596,1
0.04,-0.926,-1.772,0
-1.373,-0.103,-3.058,0
-0.021,-1.903,-2.195,0
-1.225,-0.994,-4.714,0
0.44,-0.103,0.027,0
1.54,-1.987,-1.112,0
-0.823,-0.579,-1.821,0
0.213,2.776,5.976,1
-1.365,-0.648,-4.891,0
-0.37,0.811,0.982,0
0.725,0.602,4.791,1
0.682,0.897,2.371,0
-0.32,0.679,0.942,0
-1.196,-0.63,-3.244,0
0.333,-1.329,-3.064,0
-0.829,0.279,-1.338,0
-1.502,-1.265,-6.117,0
-0.173,-1.266,-2.75,0
0.414,1.005,3.774,1
-1.799,0.166,-3.399,0
-1.008,0.037,-2.521,0
0.957,0.497,3.847,1
0.692,-0.794,-0.192,0
-0.4,-1.192,-3.266,0
-1.078,-1.289,-4.961,0
0.182,-1.289,-1.07,0
0.051,0.569,1.462,0
0.005,-0.706,-0.659,0
-1.576,-0.747,-4,0
0.47,-1.369,-3,0
0.38,0.353,2.412,0
-0.39,-0.701,-2.615,0
0.683,-0.539,0.045,0
0.482,1.374,3.747,1
0.003,0.961,2.541,0
0.318,2.039,3.607,1
-0.911,-1.022,-2.229,0
-1.32,0.696,-3.355,0
0.705,-2.218,-3.449,0
-0.495,1.578,2.161,0
1.187,-0.446,3.902,1
0.082,1.685,3.034,1
-1.667,1.408,0.785,0
1.486,-0.588,1.085,0
1.986,0.413,4.835,1
0.547,-0.853,-1.932,0
0.488,0.779,1.481,0
-1.197,-2.021,-4.384,0
1.067,-0.074,0.69,0
-1.369,-0.854,-3.183,0
-1.786,-0.462,-3.554,0
-1.709,1.86,0.763,0
0.261,-1.105,-1.634,0
0.877,0.65,1.927,0
-0.608,1.206,2.504,0
0.385,-0.31,0.322,0
-0.265,-0.344,-4.507,0
-1.202,-1.84,-5.805,0
1.651,1.078,4.519,1
-0.498,-2.121,-5.189,0
-0.163,-1.893,-2.564,0
-1.249,1.028,-1.299,0
0.7,1.43,3.785,1
-3.13,-0.344,-6.756,0
-0.628,1.596,1.049,0
2.035,0.198,3.337,1
1.648,0.388,3.379,1
-1.579,-2.109,-5.74,0
-0.723,-0.31,-2.26,0
-1.938,-1.536,-6.628,0
0.323,1.781,5.105,1
-0.257,-1.672,-2.997,0
-0.69,0.292,1.348,0
-0.45,-1.333,-2.406,0
1.487,2.631,9.32,1
-0.761,1.109,1.457,0
0.692,0.315,2.099,0
0.251,0.91,1.893,0
0.346,-1.11,-1.352,0
-0.656,-1.099,-5.091,0
-0.25,-0.298,-1.903,0
-0.752,0.127,0.006,0
1.377,0.944,4.985,1
-2.057,-0.132,-4.848,0
0.487,-0.522,0.521,0
1.63,-0.486,3.248,1
0.579,0.173,-0.8,0
-0.029,0.248,-0.631,0
0.225,1.226,1.692,0
0.033,0.079,1.657,0
